;empty_slots;extra;free_bikes;id;latitude;longitude;name;timestamp
0;8;{'uid': '017'};19;9d57ab84bdcde15d64a1664c01ea8fb9;60.173099;24.949636;Varsapuistikko;2018-09-20T17:58:40.428000Z
1;3;{'uid': '039'};21;df83a13673a5c3139cab51286bc13003;60.182578;24.926764;Ooppera;2018-09-20T17:58:40.538000Z
2;14;{'uid': '729'};8;77a75a40dbe1fd755f5fba6656bcf331;60.218869;24.813885;Leppävaaranaukio;2018-09-20T17:58:40.581000Z
3;34;{'uid': '627'};0;d64b9cd517aacae8a7c911af6a4e3237;60.162403;24.738416;Piispansilta;2018-09-20T17:58:40.656000Z
4;5;{'uid': '077'};6;b231052e47a1f5684f1a8b44e31246b2;60.185184;24.91423;Nordenskiöldinaukio;2018-09-20T17:58:40.706000Z
5;12;{'uid': '106'};4;040440dad1795e9052e88b2e0088ea12;60.2034735;24.8989297;Korppaanmäentie;2018-09-20T17:58:40.925000Z
6;22;{'uid': '026'};10;cfa241b3c8fe3a3384d61ee20ff315dc;60.168644;24.930435;Kampin metroasema;2018-09-20T17:58:40.482000Z
7;6;{'uid': '125'};15;c266d627b510c4ab43632d3bbbccb32c;60.1847821;24.9786428;Arielinkatu;2018-09-20T17:58:40.349000Z
8;26;{'uid': '761'};0;3b8da65e32e72c67c0e82129ed509433;60.220412;24.83938;Mäkkylän asema;2018-09-20T17:58:40.747000Z
9;1;{'uid': '649'};12;082ad4fb04c6c00dc29176339269c649;60.17471;24.752442;Lystimäensilta;2018-09-20T17:58:40.778000Z
10;25;{'uid': '573'};0;45fe20ace17bfc7af7208f24ab30a651;60.17465;24.779428;Urheilupuisto (M);2018-09-20T17:58:40.897000Z
11;0;{'uid': '004'};17;e7d6364475a29671947f060bdedaef92;60.160944;24.941859;Viiskulma;2018-09-20T17:58:40.348000Z
12;10;{'uid': '006'};14;ca527b35a8907cb96e8fb3275c43258b;60.162287;24.929542;Hietalahdentori;2018-09-20T17:58:40.357000Z
13;4;{'uid': '013'};8;033080b28b100f742e361f30e553085e;60.167891;24.975561;Merisotilaantori;2018-09-20T17:58:40.419000Z
14;10;{'uid': '015'};2;6fc5132955e07b845f6a2e62470292bd;60.171025;24.955571;Ritarikatu;2018-09-20T17:58:40.423000Z
15;10;{'uid': '016'};7;5d07a8fc3ba2ba51625e9993e61a491b;60.174175;24.96148;Liisanpuistikko;2018-09-20T17:58:40.426000Z
16;33;{'uid': '021'};11;f65b68cc5f19045a8b07f59f47b5b010;60.17291;24.93913;Töölönlahdenkatu;2018-09-20T17:58:40.448000Z
17;28;{'uid': '023'};3;584e77525465ab5217822e6f6a9f7c39;60.171413;24.937402;Kiasma;2018-09-20T17:58:40.471000Z
18;0;{'uid': '032'};0;37edaaaed3d70f61d09ada463150023e;60.171346;24.931874;Eläinmuseo;2018-09-20T17:58:40.514000Z
19;13;{'uid': '033'};3;087aed9505e2f06b74fbd6b96486c4d8;60.171155;24.92506;Kauppakorkeakoulu;2018-09-20T17:58:40.519000Z
20;5;{'uid': '034'};10;8adcd117e712e01bdc3d24ed2ee7f9d0;60.173944;24.932879;Kansallismuseo;2018-09-20T17:58:40.524000Z
21;8;{'uid': '593'};5;b5e6c836ffc8fb5e1e578a512ef301b8;60.159601;24.782536;Toppelundintie;2018-09-20T17:58:40.277000Z
22;16;{'uid': '111'};4;3edda9b7dea10d5ecc603ea2fbf82073;60.1975724;24.9267808;Esterinportti;2018-09-20T17:58:40.284000Z
23;21;{'uid': '112'};0;4d0d7dfbf120055a9638e81369e90474;60.2014382;24.9332721;Rautatieläisenkatu;2018-09-20T17:58:40.302000Z
24;5;{'uid': '597'};7;c09f43a927fee344252d99ae4906bf51;60.163352;24.790387;Linnakepolku;2018-09-20T17:58:40.316000Z
25;14;{'uid': '116'};18;0fd93d7fd95050ed1a84744a555a9120;60.1911411;24.9401593;Linnanmäki;2018-09-20T17:58:40.318000Z
26;15;{'uid': '118'};9;b19f98e13950232a03ac0253fda13373;60.1895417;24.9521601;Fleminginkatu;2018-09-20T17:58:40.323000Z
27;12;{'uid': '119'};5;61d758ff14f7359e05c12bc59b73a705;60.1907096;24.9568729;Gebhardinaukio;2018-09-20T17:58:40.326000Z
28;4;{'uid': '121'};11;4f9d39370f89c01556e6198029d28dbc;60.1864633;24.9678718;Vilhonvuorenkatu;2018-09-20T17:58:40.328000Z
29;0;{'uid': '122'};17;d6e1c2b7cab65e4b0cf39be6af30cc6a;60.1837182;24.9621936;Lintulahdenkatu;2018-09-20T17:58:40.341000Z
30;0;{'uid': '123'};26;106a1787c556832314460b739ff97c03;60.179765;24.9554618;Näkinsilta;2018-09-20T17:58:40.343000Z
31;3;{'uid': '124'};19;18757df75f572ff24ba88b2ead97352c;60.18265182;24.98179261;Isoisänsilta;2018-09-20T17:58:40.345000Z
